사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
99531,2013060,4127310900,41273001  ,경기도 안산시 단원구1,경기도 안산시 단원구 선부동(화랑초교 부근),2,2,0,1,1,0,126.8180731,37.3314114,"{""type"":""Polygon"",""coordinates"":[[[126.8204668,37.3333228],[126.8200629,37.3335982],[126.81961,37.3338199],[126.8191192,37.3339822],[126.8186027,37.3340812],[126.8180731,37.3341145],[126.8175436,37.3340812],[126.8170271,37.3339822],[126.8165363,37.3338199],[126.8160834,37.3335982],[126.8156795,37.3333228],[126.8153345,37.3330002],[126.815057,37.3326385],[126.8148537,37.3322467],[126.8147297,37.3318342],[126.8146881,37.3314113],[126.8147297,37.3309885],[126.8148538,37.3305761],[126.8150571,37.3301842],[126.8153346,37.3298225],[126.8156796,37.3295],[126.8160835,37.3292245],[126.8165364,37.3290029],[126.8170271,37.3288406],[126.8175436,37.3287416],[126.8180731,37.3287083],[126.8186027,37.3287416],[126.8191192,37.3288406],[126.8196099,37.3290029],[126.8200628,37.3292245],[126.8204667,37.3295],[126.8208117,37.3298225],[126.8210892,37.3301842],[126.8212925,37.3305761],[126.8214165,37.3309885],[126.8214582,37.3314113],[126.8214166,37.3318342],[126.8212926,37.3322467],[126.8210893,37.3326385],[126.8208118,37.3330002],[126.8204668,37.3333228]]]}"
99532,2013060,4127310900,41273002  ,경기도 안산시 단원구2,경기도 안산시 단원구 선부동(안산화정초교 부근),3,3,0,2,1,0,126.8164611,37.3453435,"{""type"":""Polygon"",""coordinates"":[[[126.8188552,37.3472548],[126.8184513,37.3475303],[126.8179983,37.347752],[126.8175074,37.3479143],[126.8169908,37.3480133],[126.8164611,37.3480466],[126.8159315,37.3480133],[126.8154148,37.3479143],[126.814924,37.347752],[126.814471,37.3475303],[126.814067,37.3472548],[126.813722,37.3469323],[126.8134444,37.3465706],[126.8132411,37.3461788],[126.8131171,37.3457663],[126.8130754,37.3453435],[126.8131171,37.3449206],[126.8132411,37.3445082],[126.8134445,37.3441163],[126.8137221,37.3437546],[126.8140671,37.3434321],[126.8144711,37.3431566],[126.8149241,37.342935],[126.8154149,37.3427727],[126.8159315,37.3426737],[126.8164611,37.3426404],[126.8169907,37.3426737],[126.8175073,37.3427727],[126.8179982,37.342935],[126.8184511,37.3431566],[126.8188551,37.3434321],[126.8192002,37.3437546],[126.8194778,37.3441163],[126.8196811,37.3445082],[126.8198051,37.3449206],[126.8198468,37.3453435],[126.8198052,37.3457663],[126.8196812,37.3461788],[126.8194779,37.3465706],[126.8192003,37.3469323],[126.8188552,37.3472548]]]}"
99533,2013060,4136010700,41360001  ,경기도 남양주시1,경기도 남양주시 가운동(가운초교 부근),2,2,0,0,2,0,127.1568878,37.60065299,"{""type"":""Polygon"",""coordinates"":[[[127.1592901,37.6025643],[127.1588848,37.6028397],[127.1584302,37.6030613],[127.1579377,37.6032237],[127.1574193,37.6033227],[127.1568878,37.603356],[127.1563564,37.6033227],[127.155838,37.6032237],[127.1553455,37.6030613],[127.1548909,37.6028397],[127.1544856,37.6025643],[127.1541394,37.6022417],[127.1538608,37.6018801],[127.1536568,37.6014882],[127.1535324,37.6010758],[127.1534906,37.6006529],[127.1535324,37.6002301],[127.1536569,37.5998177],[127.1538609,37.5994258],[127.1541395,37.5990642],[127.1544857,37.5987417],[127.154891,37.5984662],[127.1553456,37.5982446],[127.1558381,37.5980823],[127.1563564,37.5979833],[127.1568878,37.59795],[127.1574193,37.5979833],[127.1579376,37.5980823],[127.1584301,37.5982446],[127.1588846,37.5984662],[127.15929,37.5987417],[127.1596362,37.5990642],[127.1599148,37.5994258],[127.1601188,37.5998177],[127.1602433,37.6002301],[127.1602851,37.6006529],[127.1602433,37.6010758],[127.1601189,37.6014882],[127.1599149,37.6018801],[127.1596363,37.6022417],[127.1592901,37.6025643]]]}"
99534,2013060,4217010900,42170001  ,강원도 동해시1,강원도 동해시 쇄운동(청운초교 부근),2,2,0,1,1,0,129.1051372,37.48569878,"{""type"":""Polygon"",""coordinates"":[[[129.1075358,37.4876101],[129.107131,37.4878856],[129.1066772,37.4881072],[129.1061854,37.4882695],[129.1056678,37.4883685],[129.1051372,37.4884018],[129.1046065,37.4883685],[129.1040889,37.4882695],[129.1035972,37.4881072],[129.1031433,37.4878856],[129.1027386,37.4876101],[129.1023929,37.4872875],[129.1021148,37.4869259],[129.1019111,37.486534],[129.1017869,37.4861216],[129.1017451,37.4856987],[129.1017869,37.4852759],[129.1019112,37.4848635],[129.1021149,37.4844716],[129.102393,37.4841099],[129.1027387,37.4837874],[129.1031434,37.483512],[129.1035973,37.4832904],[129.104089,37.483128],[129.1046065,37.483029],[129.1051372,37.4829958],[129.1056678,37.483029],[129.1061853,37.483128],[129.1066771,37.4832904],[129.1071309,37.483512],[129.1075356,37.4837874],[129.1078813,37.4841099],[129.1081594,37.4844716],[129.1083632,37.4848635],[129.1084874,37.4852759],[129.1085292,37.4856987],[129.1084875,37.4861216],[129.1083632,37.486534],[129.1081595,37.4869259],[129.1078814,37.4872875],[129.1075358,37.4876101]]]}"
99535,2013060,4623010600,46230001  ,전라남도 광양시1,전라남도 광양시 중동(백운초교 부근),2,2,0,0,2,0,127.6914809,34.9370074,"{""type"":""Polygon"",""coordinates"":[[[127.693803,34.9389195],[127.6934111,34.9391951],[127.6929718,34.9394168],[127.6924957,34.9395792],[127.6919946,34.9396783],[127.6914809,34.9397116],[127.6909672,34.9396783],[127.6904661,34.9395792],[127.6899901,34.9394168],[127.6895507,34.9391951],[127.6891589,34.9389195],[127.6888242,34.9385969],[127.688555,34.938235],[127.6883578,34.937843],[127.6882375,34.9374304],[127.6881971,34.9370074],[127.6882376,34.9365843],[127.6883579,34.9361717],[127.6885551,34.9357797],[127.6888243,34.9354179],[127.689159,34.9350952],[127.6895508,34.9348197],[127.6899902,34.934598],[127.6904662,34.9344356],[127.6909672,34.9343365],[127.6914809,34.9343032],[127.6919946,34.9343365],[127.6924956,34.9344356],[127.6929717,34.934598],[127.693411,34.9348197],[127.6938028,34.9350952],[127.6941375,34.9354179],[127.6944067,34.9357797],[127.6946039,34.9361717],[127.6947243,34.9365843],[127.6947647,34.9370074],[127.6947243,34.9374304],[127.694604,34.937843],[127.6944068,34.938235],[127.6941376,34.9385969],[127.693803,34.9389195]]]}"
98897,2013060,4719011500,47190001  ,경상북도 구미시1,경상북도 구미시 사곡동(구미사곡초교 부근),2,2,0,0,2,0,128.3601478,36.09896837,"{""type"":""Polygon"",""coordinates"":[[[128.3625036,36.1008801],[128.3621061,36.1011557],[128.3616603,36.1013773],[128.3611774,36.1015397],[128.360669,36.1016387],[128.3601478,36.101672],[128.3596267,36.1016387],[128.3591183,36.1015397],[128.3586354,36.1013773],[128.3581896,36.1011557],[128.3577921,36.1008801],[128.3574526,36.1005575],[128.3571795,36.1001958],[128.3569794,36.0998038],[128.3568574,36.0993913],[128.3568164,36.0989683],[128.3568574,36.0985454],[128.3569795,36.0981328],[128.3571796,36.0977409],[128.3574527,36.0973792],[128.3577922,36.0970566],[128.3581897,36.096781],[128.3586354,36.0965594],[128.3591184,36.096397],[128.3596267,36.096298],[128.3601478,36.0962647],[128.360669,36.096298],[128.3611773,36.096397],[128.3616602,36.0965594],[128.362106,36.096781],[128.3625035,36.0970566],[128.362843,36.0973792],[128.3631161,36.0977409],[128.3633162,36.0981328],[128.3634383,36.0985454],[128.3634793,36.0989683],[128.3634383,36.0993913],[128.3633163,36.0998038],[128.3631162,36.1001958],[128.3628431,36.1005575],[128.3625036,36.1008801]]]}"
99536,2013060,4790041000,47900001  ,경상북도 예천군1,경상북도 예천군 풍양면(풍양초교 부근),3,3,0,0,3,0,128.3005673,36.51129446,"{""type"":""Polygon"",""coordinates"":[[[128.3029355,36.5132061],[128.3025359,36.5134816],[128.3020878,36.5137033],[128.3016023,36.5138656],[128.3010912,36.5139646],[128.3005673,36.5139979],[128.3000434,36.5139646],[128.2995324,36.5138656],[128.2990468,36.5137033],[128.2985988,36.5134816],[128.2981991,36.5132061],[128.2978578,36.5128835],[128.2975833,36.5125218],[128.2973822,36.5121298],[128.2972595,36.5117173],[128.2972183,36.5112944],[128.2972595,36.5108715],[128.2973822,36.510459],[128.2975834,36.5100671],[128.297858,36.5097054],[128.2981993,36.5093828],[128.2985989,36.5091073],[128.2990469,36.5088856],[128.2995324,36.5087233],[128.3000434,36.5086243],[128.3005673,36.508591],[128.3010912,36.5086243],[128.3016022,36.5087233],[128.3020877,36.5088856],[128.3025358,36.5091073],[128.3029354,36.5093828],[128.3032767,36.5097054],[128.3035513,36.5100671],[128.3037524,36.510459],[128.3038751,36.5108715],[128.3039164,36.5112944],[128.3038751,36.5117173],[128.3037525,36.5121298],[128.3035514,36.5125218],[128.3032768,36.5128835],[128.3029355,36.5132061]]]}"
99841,2013060,4812916400,48129001  ,경상남도 창원시 진해구1,경상남도 창원시 진해구 용원동(안골포초교 부근),2,4,0,0,4,0,128.8057126,35.10347408,"{""type"":""Polygon"",""coordinates"":[[[128.8080393,35.1053861],[128.8076467,35.1056617],[128.8072065,35.1058834],[128.8067294,35.1060458],[128.8062273,35.1061449],[128.8057126,35.1061782],[128.8051978,35.1061449],[128.8046957,35.1060458],[128.8042187,35.1058834],[128.8037785,35.1056617],[128.8033858,35.1053861],[128.8030505,35.1050635],[128.8027807,35.1047017],[128.8025832,35.1043097],[128.8024626,35.103897],[128.8024221,35.103474],[128.8024627,35.103051],[128.8025832,35.1026384],[128.8027808,35.1022464],[128.8030506,35.1018846],[128.8033859,35.101562],[128.8037786,35.1012864],[128.8042188,35.1010647],[128.8046958,35.1009023],[128.8051979,35.1008033],[128.8057126,35.10077],[128.8062273,35.1008033],[128.8067294,35.1009023],[128.8072064,35.1010647],[128.8076466,35.1012864],[128.8080392,35.101562],[128.8083746,35.1018846],[128.8086443,35.1022464],[128.8088419,35.1026384],[128.8089625,35.103051],[128.809003,35.103474],[128.8089625,35.103897],[128.808842,35.1043097],[128.8086444,35.1047017],[128.8083747,35.1050635],[128.8080393,35.1053861]]]}"
99842,2013060,4824025021,48240001  ,경상남도 사천시1,경상남도 사천시 사천읍(사천초교 부근),2,2,0,1,1,0,128.0917702,35.08281411,"{""type"":""Polygon"",""coordinates"":[[[128.0940963,35.0847262],[128.0937038,35.0850018],[128.0932637,35.0852235],[128.0927868,35.0853859],[128.0922848,35.0854849],[128.0917702,35.0855182],[128.0912556,35.0854849],[128.0907536,35.0853859],[128.0902767,35.0852235],[128.0898365,35.0850018],[128.089444,35.0847262],[128.0891088,35.0844035],[128.0888391,35.0840417],[128.0886415,35.0836497],[128.0885211,35.0832371],[128.0884806,35.0828141],[128.0885211,35.082391],[128.0886416,35.0819784],[128.0888392,35.0815864],[128.0891089,35.0812246],[128.0894441,35.080902],[128.0898367,35.0806264],[128.0902768,35.0804047],[128.0907537,35.0802423],[128.0912556,35.0801433],[128.0917702,35.08011],[128.0922848,35.0801433],[128.0927867,35.0802423],[128.0932636,35.0804047],[128.0937037,35.0806264],[128.0940962,35.080902],[128.0944315,35.0812246],[128.0947012,35.0815864],[128.0948988,35.0819784],[128.0950193,35.082391],[128.0950598,35.0828141],[128.0950193,35.0832371],[128.0948988,35.0836497],[128.0947013,35.0840417],[128.0944316,35.0844035],[128.0940963,35.0847262]]]}"
99843,2013060,4825011900,48250001  ,경상남도 김해시1,경상남도 김해시 삼방동(신어초교 부근),2,2,0,2,0,0,128.9123772,35.24346501,"{""type"":""Polygon"",""coordinates"":[[[128.914708,35.245377],[128.9143147,35.2456526],[128.9138736,35.2458743],[128.9133958,35.2460367],[128.9128928,35.2461358],[128.9123772,35.246169],[128.9118616,35.2461358],[128.9113586,35.2460367],[128.9108808,35.2458743],[128.9104398,35.2456526],[128.9100465,35.245377],[128.9097106,35.2450544],[128.9094403,35.2446926],[128.9092424,35.2443006],[128.9091217,35.243888],[128.9090811,35.243465],[128.9091217,35.243042],[128.9092425,35.2426294],[128.9094404,35.2422374],[128.9097107,35.2418756],[128.9100466,35.2415529],[128.9104399,35.2412774],[128.9108809,35.2410557],[128.9113587,35.2408933],[128.9118616,35.2407943],[128.9123772,35.240761],[128.9128928,35.2407943],[128.9133957,35.2408933],[128.9138736,35.2410557],[128.9143146,35.2412774],[128.9147078,35.2415529],[128.9150438,35.2418756],[128.915314,35.2422374],[128.9155119,35.2426294],[128.9156327,35.243042],[128.9156733,35.243465],[128.9156327,35.243888],[128.915512,35.2443006],[128.9153141,35.2446926],[128.9150439,35.2450544],[128.914708,35.245377]]]}"
98885,2013060,4831031000,48310001  ,경상남도 거제시1,경상남도 거제시 일운면(마전초교 부근),2,2,0,1,1,0,128.7212548,34.85922601,"{""type"":""Polygon"",""coordinates"":[[[128.7235747,34.8611382],[128.7231832,34.8614137],[128.7227443,34.8616355],[128.7222686,34.8617979],[128.721768,34.8618969],[128.7212548,34.8619302],[128.7207416,34.8618969],[128.720241,34.8617979],[128.7197654,34.8616355],[128.7193264,34.8614137],[128.718935,34.8611382],[128.7186006,34.8608155],[128.7183317,34.8604537],[128.7181347,34.8600616],[128.7180145,34.859649],[128.7179741,34.859226],[128.7180145,34.8588029],[128.7181347,34.8583903],[128.7183317,34.8579983],[128.7186007,34.8576365],[128.7189351,34.8573138],[128.7193265,34.8570382],[128.7197655,34.8568165],[128.7202411,34.8566541],[128.7207416,34.8565551],[128.7212548,34.8565218],[128.721768,34.8565551],[128.7222686,34.8566541],[128.7227442,34.8568165],[128.7231831,34.8570382],[128.7235746,34.8573138],[128.7239089,34.8576365],[128.7241779,34.8579983],[128.7243749,34.8583903],[128.7244951,34.8588029],[128.7245355,34.859226],[128.7244951,34.859649],[128.724375,34.8600616],[128.724178,34.8604537],[128.723909,34.8608155],[128.7235747,34.8611382]]]}"
99844,2013060,4888025021,48880001  ,경상남도 거창군1,경상남도 거창군 거창읍(거창초교 부근),2,2,0,1,0,1,127.9111,35.68783983,"{""type"":""Polygon"",""coordinates"":[[[127.9134436,35.6897517],[127.9130481,35.6900273],[127.9126047,35.690249],[127.9121242,35.6904113],[127.9116185,35.6905104],[127.9111,35.6905437],[127.9105815,35.6905104],[127.9100758,35.6904113],[127.9095953,35.690249],[127.9091518,35.6900273],[127.9087564,35.6897517],[127.9084186,35.6894291],[127.9081469,35.6890673],[127.9079479,35.6886753],[127.9078265,35.6882628],[127.9077857,35.6878398],[127.9078265,35.6874168],[127.9079479,35.6870043],[127.908147,35.6866123],[127.9084187,35.6862505],[127.9087565,35.6859279],[127.9091519,35.6856524],[127.9095954,35.6854307],[127.9100758,35.6852683],[127.9105815,35.6851693],[127.9111,35.685136],[127.9116184,35.6851693],[127.9121241,35.6852683],[127.9126046,35.6854307],[127.913048,35.6856524],[127.9134435,35.6859279],[127.9137812,35.6862505],[127.914053,35.6866123],[127.914252,35.6870043],[127.9143734,35.6874168],[127.9144142,35.6878398],[127.9143735,35.6882628],[127.9142521,35.6886753],[127.9140531,35.6890673],[127.9137813,35.6894291],[127.9134436,35.6897517]]]}"
99845,2013060,5011013700,50110001  ,제주특별자치도 제주시1,제주특별자치도 제주시 연동(신제주초교 부근),2,2,0,1,1,0,126.4973173,33.48329964,"{""type"":""Polygon"",""coordinates"":[[[126.4995998,33.4852122],[126.4992146,33.4854879],[126.4987827,33.4857096],[126.4983148,33.4858721],[126.4978222,33.4859712],[126.4973173,33.4860045],[126.4968123,33.4859712],[126.4963198,33.4858721],[126.4958518,33.4857096],[126.4954199,33.4854879],[126.4950348,33.4852122],[126.4947058,33.4848895],[126.4944412,33.4845276],[126.4942474,33.4841354],[126.4941291,33.4837227],[126.4940894,33.4832996],[126.4941292,33.4828765],[126.4942474,33.4824638],[126.4944413,33.4820716],[126.4947059,33.4817098],[126.4950349,33.481387],[126.49542,33.4811114],[126.4958519,33.4808896],[126.4963198,33.4807272],[126.4968123,33.4806281],[126.4973173,33.4805948],[126.4978222,33.4806281],[126.4983147,33.4807272],[126.4987827,33.4808896],[126.4992145,33.4811114],[126.4995997,33.481387],[126.4999286,33.4817098],[126.5001933,33.4820716],[126.5003871,33.4824638],[126.5005054,33.4828765],[126.5005452,33.4832996],[126.5005054,33.4837227],[126.5003872,33.4841354],[126.5001934,33.4845276],[126.4999287,33.4848895],[126.4995998,33.4852122]]]}"
98899,2013060,5011025341,50110002  ,제주특별자치도 제주시2,제주특별자치도 제주시 애월읍(하귀초교 부근),2,2,0,2,0,0,126.4018909,33.48016058,"{""type"":""Polygon"",""coordinates"":[[[126.4041733,33.4820732],[126.4037882,33.4823488],[126.4033563,33.4825706],[126.4028884,33.482733],[126.4023959,33.4828321],[126.4018909,33.4828654],[126.401386,33.4828321],[126.4008935,33.482733],[126.4004255,33.4825706],[126.3999936,33.4823488],[126.3996085,33.4820732],[126.3992796,33.4817504],[126.3990149,33.4813885],[126.3988211,33.4809964],[126.3987029,33.4805837],[126.3986632,33.4801605],[126.3987029,33.4797374],[126.3988212,33.4793247],[126.399015,33.4789326],[126.3992797,33.4785707],[126.3996086,33.478248],[126.3999937,33.4779723],[126.4004256,33.4777506],[126.4008935,33.4775881],[126.401386,33.4774891],[126.4018909,33.4774558],[126.4023958,33.4774891],[126.4028883,33.4775881],[126.4033562,33.4777506],[126.4037881,33.4779723],[126.4041732,33.478248],[126.4045022,33.4785707],[126.4047668,33.4789326],[126.4049607,33.4793247],[126.4050789,33.4797374],[126.4051187,33.4801605],[126.405079,33.4805837],[126.4049607,33.4809964],[126.4047669,33.4813885],[126.4045023,33.4817504],[126.4041733,33.4820732]]]}"
181766,2014095,1123010600,11230001  ,서울특별시 동대문구1,서울특별시 동대문구 장안동(서울안평초교 부근),2,2,0,2,0,0,127.0715752,37.56646131,"{""type"":""Polygon"",""coordinates"":[[[127.0739764,37.5683726],[127.0735712,37.5686481],[127.0731169,37.5688697],[127.0726246,37.569032],[127.0721064,37.569131],[127.0715752,37.5691643],[127.071044,37.569131],[127.0705259,37.569032],[127.0700336,37.5688697],[127.0695792,37.5686481],[127.069174,37.5683726],[127.068828,37.5680501],[127.0685496,37.5676884],[127.0683457,37.5672965],[127.0682213,37.5668841],[127.0681795,37.5664613],[127.0682214,37.5660384],[127.0683458,37.565626],[127.0685497,37.5652341],[127.0688281,37.5648725],[127.0691742,37.56455],[127.0695793,37.5642745],[127.0700337,37.5640529],[127.0705259,37.5638906],[127.071044,37.5637916],[127.0715752,37.5637583],[127.0721064,37.5637916],[127.0726245,37.5638906],[127.0731168,37.5640529],[127.0735711,37.5642745],[127.0739763,37.56455],[127.0743223,37.5648725],[127.0746008,37.5652341],[127.0748047,37.565626],[127.0749291,37.5660384],[127.0749709,37.5664613],[127.0749291,37.5668841],[127.0748048,37.5672965],[127.0746009,37.5676884],[127.0743225,37.5680501],[127.0739764,37.5683726]]]}"
182725,2014095,1141011100,11410001  ,서울특별시 서대문구1,서울특별시 서대문구 홍제동(인왕초교 부근),2,2,0,1,1,0,126.9454908,37.58935282,"{""type"":""Polygon"",""coordinates"":[[[126.9478927,37.5912641],[126.9474874,37.5915396],[126.947033,37.5917612],[126.9465405,37.5919235],[126.9460222,37.5920225],[126.9454908,37.5920558],[126.9449594,37.5920225],[126.9444411,37.5919235],[126.9439487,37.5917612],[126.9434942,37.5915396],[126.9430889,37.5912641],[126.9427427,37.5909416],[126.9424643,37.5905799],[126.9422603,37.590188],[126.9421359,37.5897756],[126.9420941,37.5893528],[126.9421359,37.5889299],[126.9422604,37.5885175],[126.9424644,37.5881257],[126.9427429,37.587764],[126.943089,37.5874415],[126.9434943,37.587166],[126.9439488,37.5869444],[126.9444412,37.5867821],[126.9449595,37.5866831],[126.9454908,37.5866498],[126.9460222,37.5866831],[126.9465404,37.5867821],[126.9470329,37.5869444],[126.9474873,37.587166],[126.9478926,37.5874415],[126.9482388,37.587764],[126.9485173,37.5881257],[126.9487213,37.5885175],[126.9488457,37.5889299],[126.9488876,37.5893528],[126.9488458,37.5897756],[126.9487213,37.590188],[126.9485174,37.5905799],[126.9482389,37.5909416],[126.9478927,37.5912641]]]}"
